[02:05:09 | 13-02-2025] Transaction Confirmed: https://reddio-devnet.l2scan.co/tx/0x1c2c49ae998396441501f8f30dc0126a153ab6fb0e0c9b30ae6b03ba3fe7cd81
[09:39:56 | 07-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:39:59 | 07-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:26:17 | 08-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4591c361a5cf37bdbbc604f82cb7d5f6e452d4ae242edb65d1e1a63401a950f5
[09:29:20 | 08-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:29:23 | 08-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:27:41 | 09-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x65726b1b25947e06dbdd8b4caf2dba8f8b128f4dae2be6a07ac464e3e90b20b7
[09:30:45 | 09-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:30:48 | 09-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:26:28 | 10-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x333caae43b9c47c2b7a93090c3425a5948d82f55dcdc1dccedb271c936f91950
[09:29:31 | 10-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:29:34 | 10-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:26:50 | 11-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9532d4a25fbecad71feee3de254f3a8557e5b04e8928f6c6060ba7cda32d2a5a
[09:29:53 | 11-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:29:56 | 11-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:24:15 | 12-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x712db432c45aeae23ebf716e725b0f50078481b664060179d740ad1572035c03
[09:27:19 | 12-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:27:22 | 12-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[10:43:40 | 13-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4660f64e4ff5d7520aca7674952f915785656a49184d713c83a3fcf7f8488a13
[10:46:43 | 13-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[10:46:45 | 13-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:39:05 | 14-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x3275c2315e7a108f84e7c66c5d90243ea0a94049908aa7a0fa00f8a55f8498ed
[09:42:08 | 14-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:42:17 | 14-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:37:39 | 15-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xaf04758ac950665c0505b4448161ea462035f8aa7d61c2501036cb68850ba9a9
[09:40:42 | 15-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:40:45 | 15-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:36:49 | 16-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb0457635c2c3d56d828f56f13cf199d90a0ace01ea1fa864f5a26fba0c495fc0
[09:39:52 | 16-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:39:55 | 16-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:35:27 | 17-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd4af23d32a33d7b2ea8ed3551b3183e40cbed2d59fac65204837d2d547d5b38b
[09:38:30 | 17-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:38:34 | 17-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:25:28 | 18-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x311f65b5dd0e8a9a2ecde47795f95dbc1d0e3be371d1e00dc064df22fa8b4c41
[09:28:31 | 18-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:28:34 | 18-04-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:22:38 | 19-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xd3ecb90608e45d34664580452b66825a8429e628d84dc6d86ae9a74405b547fe
[09:25:41 | 19-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:25:44 | 19-04-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:40:26 | 20-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x584fe7727d7e963f08fd9b4ae3baeb0badbff8d206807ea816f43dc4f87487f9
[09:43:29 | 20-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:43:32 | 20-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:41:38 | 21-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7dccc565a8e3e61f5b35d26f375247975dd7e94bfff3b62a8eb7319adc3a61f6
[09:44:41 | 21-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:44:45 | 21-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:35:38 | 22-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x46e350172ac7a49090c390f01792587c1fe521b0bf1ca3c3f6a30b60a0b1f5ca
[09:38:42 | 22-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:38:45 | 22-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:36:37 | 23-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf5bf3aa16224bd5f7bd653b07d8ccd667eb1c74eb40972ebf40ee1800cb92b9b
[09:39:40 | 23-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:39:43 | 23-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:38:03 | 24-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x303b5b90127f612fded6a23b4737854033f513f26365935d1b1c0dd966d92ed9
[09:41:06 | 24-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:41:09 | 24-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:38:01 | 25-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x5edb33f57bfa9e8965ffdc9496fbf025907d18768c8cdcab79b065ffc9af0e15
[09:41:04 | 25-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:41:07 | 25-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:25:01 | 26-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x20a6b6546de206e5887c143167b4f365556d6e3f571480ee7e13840257420e2c
[09:28:04 | 26-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:28:07 | 26-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:41:26 | 27-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc8986c5bcb6e739c0d3312856209428a8a1f92307a4591a5001515772b4ce46d
[09:44:29 | 27-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:44:32 | 27-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:42:02 | 28-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xcf6ec642f17133a72360d55d974106b601ca14f448dbe8100aacbb231d6a0e9b
[09:45:05 | 28-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:08 | 28-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:38:28 | 29-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x60cd23b9c1615a3a890cdfe30931cbf088a6ffa3eaf18bd0475cf0b63b6f7d84
[09:41:31 | 29-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:41:34 | 29-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:38:03 | 30-04-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf66909cd6e438baea387d944b2d7d4ae87f73c81fd29f52c5136e1fc208c35bc
[09:41:06 | 30-04-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:41:09 | 30-04-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:47:37 | 01-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xab12da42258361f659a0c029864911cf9ca6d4e0905bfde3a5e518af8c5afe2f
[09:50:40 | 01-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:50:43 | 01-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:39:04 | 02-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x00d079e2d8b6f168461e425d9b2aed43c21d9648ab1f180bfdf7fb02422fc8ae
[09:42:07 | 02-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:42:10 | 02-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:34:51 | 03-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb4de1fc6deddf21ce96a487ae31c0800d14db57dd10e5a4ca3ca46b5d241f206
[09:37:54 | 03-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:37:57 | 03-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:47:26 | 04-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8dac34113e223f9f2ee771ed15d0f25dfc34abc1f8ca2c5d69e027888897224b
[09:50:29 | 04-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:50:32 | 04-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:44:05 | 05-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x77daed2f58b07b3ae2a5ec62f8e7b09b75d7ed955c9da4269930f4903861645c
[09:47:08 | 05-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:47:10 | 05-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:40:05 | 06-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4af5914c7f4c129cef89281bb826d25d433803a4e55e3bc6cdd2b531affd4739
[09:43:08 | 06-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:43:12 | 06-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:41:37 | 07-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x27cf98f14a1540073f09bed225229dfd4fbc23523b14f8c586f20285ba7af9b8
[09:44:41 | 07-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:44:44 | 07-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:42:15 | 08-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa9d443c84da009de71a1f6ff7d8a95f8bdd767a1058a04a8e5a0044387526be1
[09:45:19 | 08-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:22 | 08-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:41:29 | 09-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4e9b1f9b552728fe0b0d8237a5c6e972afed6a29270eddbb5058e8846ddff4d5
[09:44:32 | 09-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:44:35 | 09-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:35:15 | 10-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0bc33d322f49fcb34d78444adf5c8240e866b067303ff3a1063ca15fa90c4417
[09:38:18 | 10-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:38:21 | 10-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:45:49 | 11-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x041938db01ca088e85a1be2c277195b1aa7ac2288f7b32ac5656ee46d9f5f3bc
[09:48:52 | 11-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:48:55 | 11-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:45:02 | 12-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xa9ecfda11d6a97a1fd645e29ed52e1d31a1bd2b8f32674d7baccb1c123082e65
[09:48:05 | 12-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:48:08 | 12-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:43:01 | 13-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6f6af021bb0e1448b7ef4918e5fc260c5cfc259634996d2bf25cc94f021b4cd0
[09:46:04 | 13-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:46:07 | 13-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:41:49 | 14-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x22dedc5dadc9298fa3a3e6ce2a6988abcec982d2b33f44bdb15532b8f37de2cd
[09:44:52 | 14-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:44:55 | 14-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:41:06 | 15-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf547c9274470877499b02fc05a5a75e3a672e8b6ca972c34cb73107e42cb62ef
[09:44:09 | 15-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:44:12 | 15-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:43:15 | 16-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x347faad40e8e3b7967631bedba82e20bce8a95859aefbb1938c7c9777abea39a
[09:46:19 | 16-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:46:22 | 16-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:38:02 | 17-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x28d1c4891d8a9a670d1d1ee63d419b8fcf30906ccb5674b613a10da5f614ad11
[09:41:05 | 17-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:41:08 | 17-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:48:38 | 18-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7235a19ae13cda2a26f97a778f6bd77cefd2a2f625c001eeb9293bc93e171490
[09:51:42 | 18-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:51:45 | 18-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:48:27 | 19-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x03d9f681d53477b6bbe77802525b7d904ac206f586fd0ee2e80da409674a4686
[09:51:30 | 19-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:51:33 | 19-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:43:41 | 20-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x293410b2afbf97024f44ee6953191c9bc515bc3091ab38a604ca642d6e10b232
[09:46:44 | 20-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:46:47 | 20-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:43:26 | 21-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x19b7c4ee8b3a4f7b60972f2ebe28dfdc34ac0194b6208c5be6e3960e4ade7cb1
[09:46:29 | 21-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:46:33 | 21-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:42:48 | 22-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x317f36d0633b747c9a33e0c039cd2019bd0d013fd5ae98459586570c3c14035e
[09:45:51 | 22-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:54 | 22-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:42:39 | 23-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x8337910aad26020f015725d3fbe92ceb49d5e1c5440e103f3e82465a6a5c6bc5
[09:45:42 | 23-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:45 | 23-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:37:03 | 24-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x94951fed44caf32942189cf026aad930d46a23e5399a6f5fef3e3addf9b54223
[09:40:06 | 24-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:40:09 | 24-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:50:25 | 25-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x23ed6e2f51e8786fc9d4294b76d841a2a0803ec7771880ec7eb00dcb4c4f7220
[09:53:29 | 25-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:53:32 | 25-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:47:39 | 26-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc6fd32603fec90620ba9a98f66071c73cfed0bbd7c4b2dea8477ef589e39ac82
[09:50:42 | 26-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:50:45 | 26-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:42:14 | 27-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xbb189613a4a4ede7e33f6d7c949fb7b4d5efea3c87235a328a2f2470166918b8
[09:45:17 | 27-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:21 | 27-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:44:13 | 28-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xe01fc4b1d529f156ef28bd2ee064efcb3dbea7b23d974804c80c50621b88d8c1
[09:47:16 | 28-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:47:19 | 28-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:44:00 | 29-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf4823c5bc45211dcb39c7f540de142f432d49504d9154ab078c1cf273575a6b5
[09:47:03 | 29-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:47:06 | 29-05-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:42:26 | 30-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xf89f9a3f0ab9d195f00cba63bf150faeef4883f311176ae8a934fcb5daa550e3
[09:45:30 | 30-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:45:33 | 30-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:40:01 | 31-05-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x7a295d529ecd4e2e1fe785830954e6ec1be770feae4d7bfdafe22a60d31a9721
[09:43:04 | 31-05-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:43:07 | 31-05-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[10:02:38 | 01-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xc1e644e455600c4a60fd2b6f9b022b9e5b5b65c25eeec10efb70437d2f80dd9e
[10:05:41 | 01-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[10:05:44 | 01-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:50:39 | 02-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x1f987e9b03fa7dc57276507b7b54ec5462856ee4e3ae07d083aac9a66a034cde
[09:53:42 | 02-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:53:45 | 02-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:46:26 | 03-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0xb6cf1d92259a714c9a286cc9a64650e332d6d0e5a9ac064b58bfe806d10c578c
[09:49:29 | 03-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:49:32 | 03-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:46:50 | 04-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x6d901285ecc8bb4a60352a53661293e5f52481c1db30de8999e3879887d84435
[09:49:54 | 04-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:49:57 | 04-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:46:00 | 05-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x448c6989c8ddae0dcf157ddec84fc6e3ff8e912657af61a90ee8fee338890c21
[09:49:04 | 05-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:49:07 | 05-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:45:26 | 06-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x02c791c15d301ed963411f3b4dcc7cc3c07316b376a2bbb83e3df34e5410a73c
[09:48:29 | 06-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:48:32 | 06-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:43:01 | 07-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x86563d77117f7ecb0c502c9b933e008721a929c299a9fec08164dc01d2751766
[09:46:04 | 07-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:46:07 | 07-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:54:26 | 08-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x4de3a3e81aced932801ff6df47ba069aba44fc0d6680bf502f79b6a88ed4c35e
[09:57:29 | 08-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:57:32 | 08-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:52:27 | 09-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x99aa4b1ad9eea0814a07e4e9f710457a81b2c873e3f054ea37fbf0006855b964
[09:55:33 | 09-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:55:36 | 09-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:48:40 | 10-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x73d874e59ad01787409420b75ea0ce528977e4c79deb484091be71b8e042aa11
[09:51:43 | 10-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:51:47 | 10-06-2025] Bridge Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
Error:
[09:47:52 | 11-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x9256b9aebb4786f4ab29fb7d9c0df4736f3b14965d2631f461d7382729aa5199
[09:50:55 | 11-06-2025] Transfer Task failed for 0xBd0bf2344DEF29Bb023445805d21402304a456df: Request failed with status code 400
[09:50:58 | 11-06-2025] Bridge Task successful for 0xBd0bf2344DEF29Bb023445805d21402304a456df
Error:
[09:46:25 | 12-06-2025] Transaction Confirmed: https://sepolia.etherscan.io/tx/0x0611d40c93caf23b770111aa192c56d7a940132d13065c46542f107224b85baf
